time	V(comp_in)	V(out)	V(tube)
5.022657765041298e-04	9.570165e-01	4.999866e+00	3.787990e+01
5.022757765041298e-04	9.620801e-01	4.999866e+00	3.808255e+01
5.022857765041299e-04	9.671394e-01	4.999866e+00	3.828511e+01
5.022957765041299e-04	9.721943e-01	4.999866e+00	3.848758e+01
5.023057765041300e-04	9.772449e-01	4.999866e+00	3.868996e+01
5.023157765041300e-04	9.822910e-01	4.999866e+00	3.889225e+01
5.023257765041301e-04	9.873328e-01	4.999866e+00	3.909444e+01
5.023357765041301e-04	9.923702e-01	4.999866e+00	3.929655e+01
5.023457765041302e-04	9.974033e-01	4.999866e+00	3.949857e+01
5.023557765041302e-04	1.002432e+00	4.999866e+00	3.970050e+01
5.023657765041303e-04	1.007456e+00	4.999866e+00	3.990234e+01
5.023757765041303e-04	1.012476e+00	4.999866e+00	4.010408e+01
5.023857765041304e-04	1.017491e+00	4.999866e+00	4.030574e+01
5.023957765041304e-04	1.022502e+00	4.999866e+00	4.050731e+01
5.024057765041305e-04	1.027509e+00	4.999866e+00	4.070879e+01
5.024157765041305e-04	1.032511e+00	4.999866e+00	4.091018e+01
5.024257765041306e-04	1.037508e+00	4.999866e+00	4.111147e+01
5.024357765041306e-04	1.042501e+00	4.999866e+00	4.131268e+01
5.024457765041307e-04	1.047490e+00	4.999866e+00	4.151380e+01
5.024557765041307e-04	1.052474e+00	4.999866e+00	4.171483e+01
5.024657765041308e-04	1.057453e+00	4.999866e+00	4.191577e+01
5.024757765041308e-04	1.062428e+00	4.999866e+00	4.211662e+01
5.024857765041308e-04	1.067399e+00	4.999866e+00	4.231738e+01
5.024957765041309e-04	1.072365e+00	4.999866e+00	4.251805e+01
5.025057765041309e-04	1.077326e+00	4.999866e+00	4.271863e+01
5.025157765041310e-04	1.082283e+00	4.999866e+00	4.291912e+01
5.025257765041310e-04	1.087235e+00	4.999866e+00	4.311952e+01
5.025357765041311e-04	1.092183e+00	4.999866e+00	4.331983e+01
5.025457765041311e-04	1.097126e+00	4.999866e+00	4.352005e+01
5.025557765041312e-04	1.102065e+00	4.999866e+00	4.372018e+01
5.025657765041312e-04	1.106999e+00	4.999866e+00	4.392023e+01
5.025757765041313e-04	1.111928e+00	4.999866e+00	4.412018e+01
5.025857765041313e-04	1.116853e+00	4.999866e+00	4.432005e+01
5.025957765041314e-04	1.121773e+00	4.999866e+00	4.451982e+01
5.026057765041314e-04	1.126689e+00	4.999866e+00	4.471951e+01
5.026157765041315e-04	1.131599e+00	4.999866e+00	4.491910e+01
5.026257765041315e-04	1.136506e+00	4.999866e+00	4.511861e+01
5.026357765041316e-04	1.141407e+00	4.999866e+00	4.531802e+01
5.026457765041316e-04	1.146304e+00	4.999866e+00	4.551735e+01
5.026557765041317e-04	1.151196e+00	4.999866e+00	4.571659e+01
5.026657765041317e-04	1.156084e+00	4.999866e+00	4.591574e+01
5.026757765041318e-04	1.160967e+00	4.999866e+00	4.611481e+01
5.026857765041318e-04	1.165845e+00	4.999865e+00	4.631378e+01
5.026957765041319e-04	1.170719e+00	4.999865e+00	4.651266e+01
5.027057765041319e-04	1.175588e+00	4.999769e+00	4.671146e+01
5.027070265041319e-04	1.176196e+00	4.999720e+00	4.673630e+01
5.027095265041319e-04	1.177412e+00	4.996630e+00	4.678598e+01
5.027105290445951e-04	1.177900e+00	4.984487e+00	4.680590e+01
5.027112434670453e-04	1.178248e+00	4.956090e+00	4.682010e+01
5.027117427608567e-04	1.178490e+00	4.907865e+00	4.683002e+01
5.027121345938223e-04	1.178681e+00	4.822457e+00	4.683780e+01
5.027125765641580e-04	1.178896e+00	4.663015e+00	4.684658e+01
5.027130164711328e-04	1.179110e+00	4.463954e+00	4.685533e+01
5.027137610050792e-04	1.179472e+00	4.063798e+00	4.687012e+01
5.027145226594359e-04	1.179842e+00	3.557951e+00	4.688525e+01
5.027158159878988e-04	1.180471e+00	2.289923e+00	4.691095e+01
5.027172187617536e-04	1.181153e+00	1.542827e-01	4.693881e+01
5.027176350298169e-04	1.181355e+00	-2.822373e-02	4.694708e+01
5.027178497808849e-04	1.181460e+00	1.733797e-02	4.695135e+01
5.027178964214379e-04	1.181482e+00	3.068971e-03	4.695227e+01
5.027179218055548e-04	1.181495e+00	1.401867e-03	4.695278e+01
5.027179461020930e-04	1.181507e+00	7.087123e-04	4.695326e+01
5.027179732176231e-04	1.181520e+00	3.806622e-04	4.695380e+01
5.027180274486833e-04	1.181546e+00	1.856283e-04	4.695488e+01
5.027180933847475e-04	1.181578e+00	1.685556e-04	4.695618e+01
5.027183745776278e-04	1.181715e+00	1.404881e-04	4.696177e+01
5.027187067731521e-04	1.181876e+00	1.177948e-04	4.696837e+01
5.027193711642009e-04	1.182199e+00	8.969538e-05	4.698157e+01
5.027206999462985e-04	1.182845e+00	8.346154e-05	4.700796e+01
5.027233575104936e-04	1.184136e+00	8.431041e-05	4.706074e+01
5.027286726388839e-04	1.186718e+00	8.274626e-05	4.716628e+01
5.027386726388839e-04	1.191571e+00	8.315111e-05	4.736478e+01
5.027486726388840e-04	1.196420e+00	8.213471e-05	4.756320e+01
5.027586726388840e-04	1.201264e+00	8.278276e-05	4.776152e+01
5.027686726388841e-04	1.206103e+00	8.188793e-05	4.795976e+01
5.027786726388841e-04	1.210937e+00	8.262732e-05	4.815791e+01
5.027986726388842e-04	1.220592e+00	8.257615e-05	4.855393e+01
5.028301012103129e-04	1.235725e+00	8.236185e-05	4.917554e+01
5.028615297817417e-04	1.250811e+00	8.221446e-05	4.979628e+01
5.028929583531704e-04	1.265849e+00	8.213398e-05	5.041615e+01
5.029243869245991e-04	1.280839e+00	8.212041e-05	5.103515e+01
5.029558154960278e-04	1.295782e+00	8.217375e-05	5.165328e+01
