time	V(comp_in)	V(out)	V(tube)
Step Information: Cpar=0  (Step: 1/8)
5.049375206448219e-04	5.804389e-01	4.999866e+00	1.637707e+01
5.049475206448219e-04	5.818803e-01	4.999866e+00	1.643155e+01
5.049575206448220e-04	5.833207e-01	4.999866e+00	1.648602e+01
5.049675206448220e-04	5.847602e-01	4.999866e+00	1.654049e+01
5.049775206448221e-04	5.861986e-01	4.999866e+00	1.659495e+01
5.049875206448221e-04	5.876361e-01	4.999866e+00	1.664940e+01
5.049975206448222e-04	5.890725e-01	4.999866e+00	1.670385e+01
5.050075206448222e-04	5.905079e-01	4.999866e+00	1.675830e+01
5.050175206448223e-04	5.919424e-01	4.999866e+00	1.681273e+01
5.050275206448223e-04	5.933759e-01	4.999866e+00	1.686716e+01
5.050375206448223e-04	5.948083e-01	4.999866e+00	1.692159e+01
5.050475206448224e-04	5.962397e-01	4.999866e+00	1.697600e+01
5.050575206448224e-04	5.976703e-01	4.999866e+00	1.703041e+01
5.050675206448225e-04	5.990997e-01	4.999866e+00	1.708482e+01
5.050775206448225e-04	6.005282e-01	4.999866e+00	1.713922e+01
5.050875206448226e-04	6.019557e-01	4.999866e+00	1.719361e+01
5.050975206448226e-04	6.033822e-01	4.999866e+00	1.724799e+01
5.051075206448227e-04	6.048076e-01	4.999866e+00	1.730237e+01
5.051175206448227e-04	6.062321e-01	4.999866e+00	1.735675e+01
5.051275206448228e-04	6.076556e-01	4.999866e+00	1.741111e+01
5.051375206448228e-04	6.090781e-01	4.999866e+00	1.746547e+01
5.051475206448229e-04	6.104996e-01	4.999866e+00	1.751983e+01
5.051575206448229e-04	6.119201e-01	4.999866e+00	1.757418e+01
5.051675206448230e-04	6.133397e-01	4.999866e+00	1.762852e+01
5.051775206448230e-04	6.147582e-01	4.999866e+00	1.768285e+01
5.051875206448231e-04	6.161757e-01	4.999866e+00	1.773718e+01
5.051975206448231e-04	6.175922e-01	4.999866e+00	1.779151e+01
5.052075206448232e-04	6.190077e-01	4.999866e+00	1.784582e+01
5.052175206448232e-04	6.204222e-01	4.999866e+00	1.790013e+01
5.052275206448233e-04	6.218358e-01	4.999866e+00	1.795444e+01
5.052375206448233e-04	6.232483e-01	4.999866e+00	1.800874e+01
5.052475206448234e-04	6.246599e-01	4.999866e+00	1.806303e+01
5.052575206448234e-04	6.260704e-01	4.999866e+00	1.811731e+01
5.052675206448235e-04	6.274800e-01	4.999866e+00	1.817159e+01
5.052775206448235e-04	6.288885e-01	4.999866e+00	1.822587e+01
5.052875206448236e-04	6.302961e-01	4.999866e+00	1.828013e+01
5.052975206448236e-04	6.317027e-01	4.999866e+00	1.833439e+01
5.053075206448237e-04	6.331082e-01	4.999866e+00	1.838865e+01
5.053175206448237e-04	6.345128e-01	4.999866e+00	1.844290e+01
5.053275206448238e-04	6.359164e-01	4.999866e+00	1.849714e+01
5.053375206448238e-04	6.373189e-01	4.999866e+00	1.855137e+01
5.053475206448239e-04	6.387205e-01	4.999866e+00	1.860560e+01
